baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	id	Expected.1	Expected.2	Expected	Essentiality	Uncertainty
1443.4023134436	-6.38661093155195	0.583014179534641	-10.9544693006433	6.32480026873287e-28	2.20142579353583e-25	PA0577	1	0	12.07	Reduced	1.53172252659317e-09
290.089600531961	1.5564445202401	1.1062776997219	1.40692027022813	0.159451032158633	0.546450952671648	PA0578	14	11	2.67	Unchanged	0
113.825041273473	-2.31664744895031	1.68389404384305	-1.37576794538875	0.168893488471216	0.562540572545575	PA0579	1	1	1.24	Unchanged	0.217630256559946
686.015475175793	-9.45271989191074	1.11468856938624	-8.48014427663462	2.24914863083374e-17	1.07978523492355e-15	PA0580	0	0	6.07	Reduced	0
465.433057864558	0.782283171201786	0.976845253810779	0.800826096201026	0.423232329160467	0.810516107666658	PA0581	21	20	3.81	Unchanged	0
253.108008668037	-7.27774741470081	1.72021483801094	-4.23072005536004	2.3294443191597e-05	0.00032031297317038	PA0582	0	0	2.21	Reduced	1.14086518010481e-12
395.721174494953	-0.594345736481135	1.03783800544242	-0.572676789021398	0.566863556116382	0.878544870468037	PA0583	8	5	3.28	Unchanged	0.00801554252415004
907.774275308043	-0.908352304629893	0.624489010822331	-1.45455290467605	0.145793077080553	0.526879718534457	PA0584	18	21	7.68	Unchanged	0.0118792803292515
406.112868602725	1.11052104650955	1.09891658680343	1.0105599095013	0.312227112020831	0.730890252066122	PA0585	21	14	3.36	Unchanged	0
1070.72848546529	1.04033641581137	0.60355316885267	1.72368644470711	0.0847644634100495	0.397017070420997	PA0586	31	27	9.03	Unchanged	0
886.532523707702	0.469252963216755	0.545285001367772	0.8605645892326	0.389477895875075	0.786126836355582	PA0587	25	20	8.03	Unchanged	0
1357.69718274594	0.545515127390615	0.483157537669438	1.12906264491281	0.258871408024096	0.678272208844913	PA0588	28	29	12.2	Unchanged	0
209.022625426245	0.30669512542048	1.2719023608685	0.241131029280469	0.809453564301873	0.96339002415469	PA0589	9	8	1.94	Unchanged	0
587.397511194878	-0.437004059477849	0.789955412597163	-0.553200918063332	0.580125838394949	0.882469487577566	PA0590	15	12	5.01	Unchanged	0.00685538852265033
302.570191859476	1.72847916451492	1.25847789498525	1.37346803738271	0.169606891084487	0.562961809002416	PA0591	7	7	2.28	Unchanged	0
624.93037487273	0.758259593256225	0.655132447917976	1.15741419260485	0.247103178254525	0.666723643265237	PA0592	19	14	5.4	Unchanged	0
588.486817131492	-9.25264290457516	1.10134580749309	-8.40121498772148	4.41882552627281e-17	2.01708519309945e-15	PA0593	0	0	5.76	Reduced	0
929.911062148483	-9.92880370003671	1.0913029794387	-9.09811838426708	9.19102810655679e-20	6.47909310448288e-18	PA0594	0	0	7.92	Reduced	0
2017.24058993039	-3.92489618444273	0.479836283894787	-8.1796569292024	2.84653137491523e-16	1.12427895226262e-14	PA0595	1	2	17.04	Reduced	0.00651397718562652
773.37469006195	-1.06879561999911	0.708297238228301	-1.50896482763725	0.131307771367501	0.499782728783327	PA0596	14	9	6.55	Unchanged	0.0151374486041269
398.955365296869	0.0726558787856869	0.947090094754865	0.0767148544663983	0.938850387210956	0.990471888861539	PA0597	11	11	4.02	Unchanged	0
601.522149033302	0.763119164230464	0.841233626026967	0.907142963167762	0.364331201005494	0.776965432652757	PA0598	21	20	5.14	Unchanged	0
747.42958889706	0.559529428798929	0.671069340418719	0.833787799707563	0.404400571515898	0.797488237525508	PA0599	24	23	6.91	Unchanged	0
1711.19938941718	0.489389488488366	0.47722282956781	1.02549471267243	0.305129818941712	0.724325644367601	PA0600	44	38	14.5	Unchanged	0
473.779521473309	0.559517635813594	0.820636423345891	0.68180941022863	0.49535947318136	0.853016977782001	PA0601	11	9	3.76	Unchanged	0
787.883907661145	-0.331014480556091	0.724890548113889	-0.456640635496442	0.647929366618722	0.911605231028559	PA0602	13	14	6.37	Unchanged	0.00626616932476831
857.9705115353	0.0649772309561391	0.675746950276314	0.0961561586472122	0.923396549740391	0.989380016658119	PA0603	22	21	7.02	Unchanged	0
778.871694465297	0.274645880619636	0.62149519379242	0.441911511726618	0.658553240058259	0.915497364616672	PA0604	15	15	6.79	Unchanged	0
812.215857502989	1.68360061012244	0.651121078171835	2.58569514421114	0.00971828429992457	0.0774265025268669	PA0605	23	22	7.55	Unchanged	0
662.91270715693	-0.0471523697073904	0.729802739567557	-0.0646097461011594	0.948484724659222	0.992972917017817	PA0606	11	12	5.38	Unchanged	0.00523805597598515
452.994870160218	-8.44580157149585	1.40180439104007	-6.0249501467387	1.69161757522256e-09	3.4891178801535e-08	PA0607	0	0	4.07	Reduced	0
631.410218248578	-0.505531618899802	0.681967171433054	-0.741284390328499	0.45852102426439	0.833483681453587	PA0608	10	9	5.49	Unchanged	0.00731381820469368
1079.14294767881	0.482252761621608	0.612939212773483	0.786787256503736	0.431406414641609	0.81551334797662	PA0609	24	21	9.45	Unchanged	0
223.910294027258	-0.963480291551695	1.17589499083399	-0.819359125654883	0.41258154814008	0.804844167479336	PA0610	3	4	2.14	Unchanged	0.0128706861004952
517.09951169718	-8.93279286816747	1.18717767812497	-7.52439422738808	5.29653104445979e-14	1.62963433075119e-12	PA0611	0	0	4.76	Reduced	0
161.237800617835	-3.10990631948556	1.78434932177992	-1.74287976100071	0.0813546200252769	0.388029454363905	PA0612	1	1	1.15	Reduced	0.187112155768541
267.070753037146	-0.0215090653647747	1.22538154417228	-0.0175529535817381	0.985995488490424	0.998421035363807	PA0613	5	5	2.29	Unchanged	0.00517675076877788
295.392013471138	1.28856600838253	1.13914615805382	1.13116828711777	0.257984266963856	0.677896917205512	PA0614	9	7	2.54	Unchanged	0
353.131939720757	1.32099400592554	1.10823419899493	1.19198090721579	0.233268731748091	0.651491257324532	PA0615	10	11	3.04	Unchanged	0
408.341186659215	1.33479305817447	1.07859891234547	1.2375249436066	0.215892259855846	0.625693796834926	PA0616	17	12	3.34	Unchanged	0
260.452991801238	-0.307244806218416	1.35937406503827	-0.226019323246223	0.821186391393576	0.963769544660247	PA0617	3	3	2.22	Unchanged	0.00615165827740549
624.39916269545	0.0106021708587926	0.816572780714153	0.0129837426732742	0.989640763236208	0.998421035363807	PA0618	11	11	5.35	Unchanged	0
357.012763598611	-0.908475292672408	1.00485716605804	-0.904084006522311	0.365950858295597	0.776965432652757	PA0619	5	5	3.27	Unchanged	0.0118813613725991
1675.03626423565	0.825267492810198	0.544410408784095	1.51589220098378	0.129546612691571	0.498279693345926	PA0620	27	22	13.29	Unchanged	0
322.929035395343	1.48991048689933	1.1212880189761	1.32874913642601	0.183930748024358	0.582325375638231	PA0621	9	11	2.72	Unchanged	0
844.487566716241	0.950027054688396	0.607977603727105	1.56260205781334	0.118146223981553	0.479909789462631	PA0622	31	27	6.77	Unchanged	0
359.910379924942	0.829834772122183	1.07465159109016	0.77218959056337	0.440002145867414	0.821768106685535	PA0623	6	7	3.14	Unchanged	0
301.859070671848	0.841521376153596	1.30256218802133	0.646050824975904	0.518246440620557	0.862121538511548	PA0624	9	7	2.33	Unchanged	0
1806.21720601435	0.340179283549131	0.502621271112208	0.676810360206955	0.498526283983068	0.855389427601928	PA0625	41	41	14.79	Unchanged	0
702.119167803059	0.416512801387408	0.743085755236477	0.560517811641886	0.575126293958116	0.880298751113791	PA0626	12	11	5.34	Unchanged	0
147.463826917969	0.729541014148172	1.74087172389801	0.419066496476057	0.675167535285191	0.922908724620791	PA0627	6	4	1.11	Unchanged	0
728.732874306558	0.606579837955537	0.709297120971154	0.855184407241103	0.392449067027602	0.788058759992184	PA0628	22	21	6.36	Unchanged	0
439.634597107237	-1.72030578263238	0.917669402570883	-1.87464655333706	0.0608413642044154	0.321466373106631	PA0629	5	5	3.76	Unchanged	0.0530911591081621
237.494678408421	0.0243374283110555	1.32374211045131	0.0183853245423749	0.985331459783992	0.998421035363807	PA0630	6	5	2.07	Unchanged	0
151.191085854528	0.660409414053324	1.52174074922342	0.433982867574746	0.664300882174268	0.918290699067969	PA0631	5	4	1.44	Unchanged	0
410.024902455551	0.275963256041425	1.01490343984618	0.271910849058951	0.785690569088923	0.954121191390008	PA0633	8	6	3.28	Unchanged	0
278.179774467666	-0.756371113001526	1.2370360136384	-0.611438231920889	0.540909498644572	0.870362611370015	PA0634	4	4	2.43	Unchanged	0.00968816089844959
215.669868159313	-0.475999652306724	1.58115456080135	-0.301045618250933	0.763379708726651	0.950214930241109	PA0635	4	3	1.5	Unchanged	0.00710808313124667
1333.53688206722	1.17367516356643	0.519779607546746	2.25802464453336	0.0239441230164288	0.163412770929524	PA0636	38	36	10.97	Unchanged	0
264.745241510782	-1.4878023764147	1.33623004751174	-1.11343280985577	0.265522590292179	0.686495153569505	PA0637	5	4	2.19	Unchanged	0.032369439424612
525.398704596622	0.498143005455895	0.870338585280689	0.572355418776752	0.567081211971339	0.878544870468037	PA0638	14	11	4.16	Unchanged	0
479.754963171727	1.62237874342795	0.930498364987315	1.7435589405362	0.0812360282259743	0.388029454363905	PA0639	21	15	4.28	Unchanged	0
454.463101217295	0.974534843974476	0.951739558798419	1.02395117967444	0.305858334743683	0.724333332182133	PA0640	12	11	3.7	Unchanged	0
2607.40599385791	0.633861765356139	0.356435461513993	1.77833530553821	0.0753488010968589	0.369381578616556	PA0641	78	68	22.54	Unchanged	0
772.780734033808	1.61712310513357	0.651609564178633	2.48173629429762	0.0130743992690915	0.0994246511772953	PA0643	29	26	6.56	Unchanged	0
204.053415791748	0.388586715427491	1.35009556975164	0.287821635840917	0.773483274845765	0.952939398226118	PA0644	4	4	1.87	Unchanged	0
169.636734529924	2.52477166899119	1.52808943999403	1.65224076739975	0.0984854788239829	0.433569669225898	PA0645	9	8	1.51	Unchanged	0
755.311191407804	1.56755968586609	0.738472178374908	2.12270649019667	0.0337784548173426	0.213763880542933	PA0646	27	24	6.33	Unchanged	0
269.170947607722	-0.0782887236094759	1.32404085427749	-0.059128631383657	0.952849653984764	0.993248709097903	PA0647	2	3	2.18	Unchanged	0.00531870488072228
149.030552662729	0.251139468065681	1.59242393440171	0.157708925770471	0.87468616677202	0.97951483264697	PA0648	2	2	1.36	Unchanged	0
426.554679913366	1.51246170249487	1.04216662653952	1.45126668229335	0.14670561504125	0.528063613668118	PA0649	14	17	3.65	Unchanged	0
789.313250700971	1.15654227271893	0.687870552731237	1.68133708897233	0.0926974576759296	0.417795149066639	PA0650	35	30	6.7	Unchanged	0
621.417391743988	1.41143132536052	0.790905064345821	1.78457742779527	0.0743298854068382	0.366704989416357	PA0651	18	17	5.34	Unchanged	0
460.610977266842	0.167001711214444	0.92644462889166	0.180260866118069	0.856947776680201	0.972915389733605	PA0652	7	6	3.85	Unchanged	0
328.759586508078	1.80113012572676	1.1365917375731	1.58467642002449	0.113039872018519	0.468043901316825	PA0653	20	14	2.68	Unchanged	0
526.749161425734	1.71540626822924	0.836419881784135	2.05089131139515	0.0402775324726088	0.243017961365069	PA0654	17	14	4.6	Unchanged	0
450.58944876652	-8.71094800093781	1.20262955152106	-7.2432512488325	4.3805431022783e-13	1.20173618406837e-11	PA0655	0	0	4.27	Reduced	0
283.80290011005	0.712648835092377	1.40908483127209	0.5057529676542	0.613030079381428	0.898721101898449	PA0656	9	9	2.09	Unchanged	0
1057.09978256237	0.700730908534419	0.551948515577997	1.26955846198919	0.204241953479834	0.613497000501184	PA0657	31	30	9.1	Unchanged	0
539.080284488548	1.07114133804905	0.762473125466084	1.40482503877665	0.160073311547367	0.546794796818075	PA0658	24	22	4.75	Unchanged	0
897.276773293666	1.02453215321026	0.755056113806696	1.35689538098695	0.174814454719953	0.571327287755526	PA0659	30	28	6.77	Unchanged	0
740.716793054388	0.242415243155763	0.672500215004124	0.360468647811922	0.718496698365076	0.93575961487257	PA0660	18	15	6.45	Unchanged	0
247.633585914772	-1.61765042268692	1.36092371387574	-1.18864151325576	0.234580764684091	0.652863707409145	PA0661	1	1	2.41	Unchanged	0.0424242400379867
799.738526697695	0.770652758440269	0.688993442417177	1.11851972892022	0.26334508523879	0.684353140314894	PA0662	29	27	6.42	Unchanged	0
566.92260796758	1.36650115229706	0.914290951763744	1.49460207350949	0.135018324686344	0.506464606512778	PA0663	19	19	4.17	Unchanged	0
313.986435071584	1.18355205048182	1.27305094957789	0.92969731562924	0.352527824738779	0.765689335401818	PA0664	17	13	2.7	Unchanged	0
230.15468068791	-7.25239261546344	1.59692960314565	-4.54146043831712	5.58658703923772e-06	8.34093920147852e-05	PA0665	0	0	1.96	Reduced	1.41775480244632e-12
759.5542839068	-0.875000980455269	0.673318558923705	-1.29953492126216	0.193760417138915	0.597481596371326	PA0666	16	18	6.8	Unchanged	0.0113350531002528
1096.37023026903	1.12259801633336	0.686475009953787	1.63530791369802	0.101984515445636	0.441836818720402	PA0667	28	34	8.51	Unchanged	0
929.736334654823	2.34732003180737	0.579173868471625	4.05287627703522	5.05917610056604e-05	0.000656749456970915	PA0668	44	43	7.42	Unchanged	0
2339.16455252084	-0.0177999629896	0.383202744990144	-0.0464505101341533	0.962951178665603	0.994852517795227	PA0669	39	37	19.1	Unchanged	0.00516825648932229
1020.01723931686	-2.53220213690236	0.554921006893483	-4.56317584925815	5.03855779550103e-06	7.54293773202829e-05	PA0670	13	7	9.28	Unchanged	0.35377319415892
385.686903545015	-0.269671212022786	0.87052888911425	-0.30977859022826	0.756729333793813	0.947522687551609	PA0671	13	11	3.34	Unchanged	0.00598255211998477
440.638984789361	-0.551970027321574	0.908305492889202	-0.607692050353928	0.543391736518095	0.870791334672565	PA0672	7	5	3.94	Unchanged	0.00766437479216653
175.139202111491	-0.884829385173018	1.58311632179619	-0.558916216699162	0.576218901388846	0.880298751113791	PA0673	5	5	1.67	Unchanged	0.0114913479748009
503.022758640989	-0.243416670387998	0.804237177201099	-0.302667766783843	0.76214306462428	0.950045964839553	PA0674	8	7	4.64	Unchanged	0.00587262081821005
365.237670390456	-0.0850560695616995	1.05993790658167	-0.0802462757804446	0.936041386054467	0.990196511500387	PA0675	7	7	3.29	Unchanged	0.00533715950926528
718.469680248974	0.279854478499827	0.709385902701912	0.394502452662107	0.693210116768865	0.925560268070721	PA0676	13	15	6.01	Unchanged	0
453.082527476317	-0.132018899553186	0.928349838895799	-0.142208135362216	0.886915606010646	0.9821516956583	PA0677	9	9	4.02	Unchanged	0.00547468961569164
309.716980636629	-7.80776677538762	1.47703746486883	-5.28609934486734	1.24952052961136e-07	2.22318844389957e-06	PA0678	0	0	2.88	Reduced	1.02140518265514e-14
381.703616760617	-0.178400848421058	1.15080867925235	-0.15502216105718	0.876803846504085	0.980432811127209	PA0679	11	10	2.85	Unchanged	0.00562754075432914
260.185574750145	-0.316946691990537	1.32856562270571	-0.238563068751587	0.811444405177931	0.963542127284994	PA0680	8	6	2.18	Unchanged	0.00619767280287686
317.01648476133	1.20456432776877	1.22100860420734	0.986532219034405	0.323872012890436	0.738895223181827	PA0681	10	10	2.5	Unchanged	0
691.587920318358	-0.0801887441693737	0.704836588420295	-0.113769270050375	0.909420699336269	0.983791775447248	PA0682	14	12	5.93	Unchanged	0.00532385238981592
732.079568138952	0.281288587502467	0.616240394082342	0.456459184116517	0.648059814983312	0.911605231028559	PA0683	20	16	7.06	Unchanged	0
361.700298461389	1.16189119863902	1.01156194802948	1.14861101774575	0.250716411882086	0.67091560503472	PA0684	9	7	3.52	Unchanged	0
1692.18428485007	0.0027172208793972	0.429536793511546	0.00632593277326349	0.994952669571087	0.998803130233533	PA0685	39	34	15.14	Unchanged	0
1086.04693880112	-0.530320749172281	0.568122067650196	-0.93346268235229	0.350581129507374	0.763667223032989	PA0686	17	17	9.08	Unchanged	0.00749668141938586
800.328576030637	-0.567679508205457	0.712147201021716	-0.797137877381261	0.42537096030359	0.812015548671937	PA0687	22	17	6.87	Unchanged	0.00779092695706174
804.390926237675	-0.0835415914834652	0.694319668605223	-0.120321510769365	0.904228464769007	0.983066339855887	PA0688	12	10	6.94	Unchanged	0.00533300033273731
799.756078892099	0.0744629178966665	0.641598879966627	0.11605836640572	0.907606284567751	0.983791775447248	PA0689	12	13	7.09	Unchanged	0
9072.44531073256	-0.0468089939000849	0.195361089648511	-0.239602440712746	0.810638472470619	0.96339002415469	PA0690	178	157	77.72	Unchanged	0.00523720495035984
432.451105571137	-0.961199914688398	0.840596343915971	-1.14347382265617	0.252841917274108	0.6724339242118	PA0691	5	5	4.11	Unchanged	0.0128272469029657
1221.53070705926	-0.518533724876678	0.582719495269044	-0.889851342003357	0.373545713980165	0.777673301366557	PA0692	20	17	10.53	Unchanged	0.00740854073768626
1411.99698964428	-0.0649550275052768	0.526527161115036	-0.123365008117949	0.901818064850623	0.983066339855887	PA0693	27	23	12.23	Unchanged	0.00528331873579158
313.015810532008	0.404862979321947	1.19841936991856	0.337830804044379	0.735490694970565	0.940511850062262	PA0694	6	4	2.84	Unchanged	0
498.438030602165	-0.498005680402451	0.778039019641244	-0.640078026719126	0.522121873568379	0.862471661798098	PA0695	11	12	4.61	Unchanged	0.00726016491289594
1183.63361473368	-1.53863131898877	0.541681154320126	-2.84047415480042	0.00450465229953486	0.0404619494453381	PA0696	12	11	10.37	Unchanged	0.0359189989305035
431.822726385316	-0.277024578047891	0.935287678622066	-0.296191839558951	0.767083580486008	0.951406115779563	PA0697	6	7	3.85	Unchanged	0.00601453475970737
277.299259444732	1.19289661421236	1.03298439893833	1.15480603137703	0.248169866669395	0.668306570349063	PA0698	8	9	2.73	Unchanged	0
654.575520836558	0.0193122535008162	0.708330663649972	0.0272644606422961	0.978248802623321	0.996503064454393	PA0699	15	14	6.03	Unchanged	0
291.886131881043	-1.26205016217587	1.32247456343471	-0.954309592842441	0.339926953688744	0.754860781640118	PA0700	3	4	2.47	Unchanged	0.0210187880495116
786.611190732203	-0.184599384121911	0.726988568705949	-0.253923365604635	0.799554763122148	0.959224574715046	PA0701	12	13	6.6	Unchanged	0.00564931295408255
